Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2012-11-05,BRITANNIA,EQ,474.9,475.1,477.9,470.4,474,472.55,475.05,46097,2189829630000,1891,37688,0.8176
2012-11-06,BRITANNIA,EQ,472.55,479.85,482.75,475,479,479.95,480,135113,6485373030000,5834,45643,0.3378
2012-11-07,BRITANNIA,EQ,479.95,483,485,467.5,469,468.9,472.73,159605,7545064590000,5647,107473,0.6734
2012-11-08,BRITANNIA,EQ,468.9,468,475,465.8,470.9,469.65,471.38,83304,3926820645000,2858,50291,0.6037
2012-11-09,BRITANNIA,EQ,469.65,472.95,472.95,462.7,463,465.8,471.34,198609,9361172760000,1925,185953,0.9363
2012-11-12,BRITANNIA,EQ,465.8,461.25,468.15,458.5,460,460.65,461.8,106677,4926383655000,3940,92983,0.8716
2012-11-13,BRITANNIA,EQ,460.65,465,472,462.5,468.5,469.6,467.69,16741,782967440000,833,11251,0.6721
2012-11-15,BRITANNIA,EQ,469.6,470,472.95,466,469.5,469.4,470.6,63455,2986204045000,3074,51991,0.8193
2012-11-16,BRITANNIA,EQ,469.4,466,479.9,462.25,478,477.05,472.94,258462,12223656435000,3830,196154,0.7589
2012-11-19,BRITANNIA,EQ,477.05,477.5,478.4,471.05,476.25,475.65,476.23,23297,1109482520000,1354,16997,0.7296
